code	url	creator	created_t	last_modified_t	product_name	generic_name	quantity	packaging	packaging_tags	brands	brands_tags	categories	categories_tags	labels	labels_tags	origins	origins_tags	manufacturing_places	manufacturing_places_tags	emb_codes	emb_codes_tags	cities	cities_tags	purchase_places	stores	countries	ingredients_text	allergens	allergens_tags	traces	traces_tags	serving_size	no_nutriments	additives_n	additives	additives_tags	ingredients_from_palm_oil_n	ingredients_from_palm_oil	ingredients_from_palm_oil_tags	ingredients_that_may_be_from_palm_oil_n	ingredients_that_may_be_from_palm_oil	ingredients_that_may_be_from_palm_oil_tags	pnns_groups_1	pnns_groups_2	main_category	image_url	image_small_url	image_front_url	image_front_small_url	image_ingredients_url	image_ingredients_small_url	image_nutrition_url	image_nutrition_small_url	energy_100g	energy-from-fat_100g	fat_100g	saturated-fat_100g	-butyric-acid_100g	-caproic-acid_100g	-caprylic-acid_100g	-capric-acid_100g	-lauric-acid_100g	-myristic-acid_100g	-palmitic-acid_100g	-stearic-acid_100g	-arachidic-acid_100g	-behenic-acid_100g	-lignoceric-acid_100g	-cerotic-acid_100g	-montanic-acid_100g	-melissic-acid_100g	monounsaturated-fat_100g	polyunsaturated-fat_100g	omega-3-fat_100g	-alpha-linolenic-acid_100g	-eicosapentaenoic-acid_100g	-docosahexaenoic-acid_100g	omega-6-fat_100g	-linoleic-acid_100g	-arachidonic-acid_100g	-gamma-linolenic-acid_100g	-dihomo-gamma-linolenic-acid_100g	omega-9-fat_100g	-oleic-acid_100g	-elaidic-acid_100g	-gondoic-acid_100g	-mead-acid_100g	-erucic-acid_100g	-nervonic-acid_100g	trans-fat_100g	cholesterol_100g	salt_100g	sodium_100g	carbohydrates_100g	fiber_100g	-soluble-fiber_100g	-insoluble-fiber_100g	sugars_100g	-sucrose_100g	-glucose_100g	-fructose_100g	-lactose_100g	-maltose_100g	-maltodextrins_100g	starch_100g	polyols_100g	proteins_100g	casein_100g	serum-proteins_100g	nucleotides_100g	alcohol_100g	vitamin-a_100g	beta-carotene_100g	vitamin-d_100g	vitamin-e_100g	vitamin-k_100g	vitamin-c_100g	vitamin-b1_100g	vitamin-b2_100g	vitamin-pp_100g	vitamin-b6_100g	vitamin-b9_100g	vitamin-b12_100g	biotin_100g	pantothenic-acid_100g	silica_100g	bicarbonate_100g	potassium_100g	chloride_100g	calcium_100g	phosphorus_100g	iron_100g	magnesium_100g	zinc_100g	copper_100g	manganese_100g	fluoride_100g	selenium_100g	chromium_100g	molybdenum_100g	iodine_100g	caffeine_100g	taurine_100g	ph_100g	fruits-vegetables-nuts_100g	collagen-meat-protein-ratio_100g	cocoa_100g	chlorophyl_100g	carbon-footprint_100g	nutrition-score-fr_100g	nutrition-score-uk_100g
04997704	http://us.openfoodfacts.org/product/04997704	agamitsudo	1391641853	1437074018	Dasani purified water	Water	591 ml			Dasani	dasani	Beverages,Waters,Non-sugared beverages	en:beverages,en:waters,en:non-sugared-beverages											North Andover	Fuddruckers	United States	PURIFIED WATER, MAGNESIUM SULFATE, POTASSIUM CHLORIDE, SALT			SODIUM	en:sodium			2	 [ purified-water -> en:purified-water  ]  [ water -> en:water  ]  [ magnesium-sulfate -> en:e518  -> exists  ]  [ potassium-chloride -> en:e508  -> exists  ]  [ salt -> en:salt  ] 	en:e518,en:e508	0			0			Beverages	Non-sugared beverages	en:waters	http://static.openfoodfacts.org/images/products/04997704/front_en.6.400.jpg	http://static.openfoodfacts.org/images/products/04997704/front_en.6.200.jpg	http://static.openfoodfacts.org/images/products/04997704/front_en.6.400.jpg	http://static.openfoodfacts.org/images/products/04997704/front_en.6.200.jpg	http://static.openfoodfacts.org/images/products/04997704/ingredients_en.12.400.jpg	http://static.openfoodfacts.org/images/products/04997704/ingredients_en.12.200.jpg	http://static.openfoodfacts.org/images/products/04997704/nutrition_en.7.400.jpg	http://static.openfoodfacts.org/images/products/04997704/nutrition_en.7.200.jpg																																																																																																		
0049000036473	http://us.openfoodfacts.org/product/0049000036473	openfoodfacts-contributors	1394464698	1437061086	Diet Coke Lime		20 FL OZ	Bottle	bottle	Coke	coke	Beverages,Carbonated drinks,Artificially sweetened beverages,Sodas,Diet beverages,Diet sodas,Colas,Non-sugared beverages	en:beverages,en:artificially-sweetened-beverages,en:carbonated-drinks,en:diet-beverages,en:sodas,en:diet-sodas,en:colas,en:non-sugared-beverages													United States																	Beverages	Non-sugared beverages	en:colas	http://static.openfoodfacts.org/images/products/004/900/003/6473/front_en.6.400.jpg	http://static.openfoodfacts.org/images/products/004/900/003/6473/front_en.6.200.jpg	http://static.openfoodfacts.org/images/products/004/900/003/6473/front_en.6.400.jpg	http://static.openfoodfacts.org/images/products/004/900/003/6473/front_en.6.200.jpg																																																																																																						
0078742018201	http://us.openfoodfacts.org/product/0078742018201	openfoodfacts-contributors	1392681993	1439141744	Diet Dr. Thunder	calorie free soda	24 pack			Great Value	great-value	calorie free soda,soda	en:beverages,en:carbonated-drinks,en:sodas,en:sugared-beverages,en:calorie-free-soda													United States																	Beverages	Sweetened beverages	en:sodas	http://static.openfoodfacts.org/images/products/007/874/201/8201/front_en.5.400.jpg	http://static.openfoodfacts.org/images/products/007/874/201/8201/front_en.5.200.jpg	http://static.openfoodfacts.org/images/products/007/874/201/8201/front_en.5.400.jpg	http://static.openfoodfacts.org/images/products/007/874/201/8201/front_en.5.200.jpg																																																																																																						
0040000265252	http://us.openfoodfacts.org/product/0040000265252	openfoodfacts-contributors	1395011362	1439141738	Dove Almond Dark Chocolate Silky Smooth Promises	Dove Almond Dark Chocolates	6 servings	Individually wrapped chocolate candies	individually-wrapped-chocolate-candies	Mars	mars	Sugary snacks,Confectioneries,Candies,Chocolates,Chocolates with almonds,Dark chocolates	en:sugary-snacks,en:confectioneries,en:candies,en:chocolates,en:dark-chocolates,en:chocolates-with-almonds	Rainforest Alliance	en:rainforest-alliance	Hackettstown,NJ	hackettstown,nj							Austin,TX	HEB Grocery,WalMart	United States	Sweet Chocolate (Sugar, Chocolate, Chocolate processed with alkali, Cocoa Butter, Skim Milk, Milkfat, Lactose, Soy Lecithin, Natural and Artificial flavors), Almonds, TBHQ to maintain freshness.  			Peanuts,Tree nuts	en:peanuts,en:tree-nuts	5 pieces		1			0			0			Sugary snacks	Chocolate products	en:dark-chocolates	http://static.openfoodfacts.org/images/products/004/000/026/5252/front_en.11.400.jpg	http://static.openfoodfacts.org/images/products/004/000/026/5252/front_en.11.200.jpg	http://static.openfoodfacts.org/images/products/004/000/026/5252/front_en.11.400.jpg	http://static.openfoodfacts.org/images/products/004/000/026/5252/front_en.11.200.jpg																																																																																																					0	0
0078000083408	http://us.openfoodfacts.org/product/0078000083408	openfoodfacts-contributors	1405778208	1439141742	Dr Pepper Diet		20 fl oz (591 ml)	plastic,bottle	plastic,bottle	Dr Pepper	dr-pepper	Soda	en:beverages,en:carbonated-drinks,en:sodas,en:sugared-beverages													United States	carbonated water, caramel color, aspartame, phosphoric acid, natural and artificial flavors, sodium benzoate (preservative), caffeine					591 ml		4	 [ carbonated-water -> en:carbonated-water  ]  [ water -> en:water  ]  [ caramel-color -> en:e150a  -> exists  ]  [ aspartame -> en:e951  -> exists  ]  [ phosphoric-acid -> en:e338  -> exists  ]  [ natural-and-artificial-flavors -> en:natural-and-artificial-flavors  ]  [ and-artificial-flavors -> en:and-artificial-flavors  ]  [ artificial-flavors -> en:artificial-flavors  ]  [ flavors -> en:flavors  ]  [ sodium-benzoate -> en:e211  -> exists  ]  [ preservative -> en:preservative  ]  [ caffeine -> en:caffeine  ] 	en:e150a,en:e951,en:e338,en:e211	0			0			Beverages	Sweetened beverages	en:sodas	http://static.openfoodfacts.org/images/products/007/800/008/3408/front_en.7.400.jpg	http://static.openfoodfacts.org/images/products/007/800/008/3408/front_en.7.200.jpg	http://static.openfoodfacts.org/images/products/007/800/008/3408/front_en.7.400.jpg	http://static.openfoodfacts.org/images/products/007/800/008/3408/front_en.7.200.jpg	http://static.openfoodfacts.org/images/products/007/800/008/3408/ingredients_en.8.400.jpg	http://static.openfoodfacts.org/images/products/007/800/008/3408/ingredients_en.8.200.jpg	http://static.openfoodfacts.org/images/products/007/800/008/3408/nutrition_en.9.400.jpg	http://static.openfoodfacts.org/images/products/007/800/008/3408/nutrition_en.9.200.jpg	0		0																																				0.043	0.0169	0													0																																												
0051000055002	http://us.openfoodfacts.org/product/0051000055002	openfoodfacts-contributors	1405275647	1440161831	Family size cream of chicken	cream of chicken soup	26 oz			Campbell's	campbell-s	Meals,Soups,Canned meals	en:canned-foods,en:meals,en:soups,en:canned-meals													United States						1/2 cup (120 mL)											Composite foods	One-dish meals	en:soups	http://static.openfoodfacts.org/images/products/005/100/005/5002/front_en.7.400.jpg	http://static.openfoodfacts.org/images/products/005/100/005/5002/front_en.7.200.jpg	http://static.openfoodfacts.org/images/products/005/100/005/5002/front_en.7.400.jpg	http://static.openfoodfacts.org/images/products/005/100/005/5002/front_en.7.200.jpg			http://static.openfoodfacts.org/images/products/005/100/005/5002/nutrition_en.8.400.jpg	http://static.openfoodfacts.org/images/products/005/100/005/5002/nutrition_en.8.200.jpg	418	244	6.67	2.08															2.92	1.25																	0	0.00833	1.84	0.725	8.33	1.67			0.833									1.67					7.5e-05					0											0.05		0.0167		0.0003																		9	9
0813905000743	http://us.openfoodfacts.org/product/0813905000743	openfoodfacts-contributors	1404664533	1437752059	Farm Fresh Eggs		5 Dozen (120 OZ) 3.40 kg					Eggs	en:farming-products,en:bird-eggs,en:eggs													United States																	Fish Meat Eggs	Eggs	en:farming-products	http://static.openfoodfacts.org/images/products/081/390/500/0743/front_en.4.400.jpg	http://static.openfoodfacts.org/images/products/081/390/500/0743/front_en.4.200.jpg	http://static.openfoodfacts.org/images/products/081/390/500/0743/front_en.4.400.jpg	http://static.openfoodfacts.org/images/products/081/390/500/0743/front_en.4.200.jpg																																																																																																						
0044000001452	http://us.openfoodfacts.org/product/0044000001452	agamitsudo	1391708962	1439141745	Fig Newtons		60 g			Newtons	newtons	Sugary snacks,Desserts,Biscuits and cakes,Cakes	en:sugary-snacks,en:desserts,en:biscuits-and-cakes,en:cakes											Andover MA		United States						30 g											Sugary snacks	Biscuits and cakes	en:desserts	http://static.openfoodfacts.org/images/products/004/400/000/1452/front_en.7.400.jpg	http://static.openfoodfacts.org/images/products/004/400/000/1452/front_en.7.200.jpg	http://static.openfoodfacts.org/images/products/004/400/000/1452/front_en.7.400.jpg	http://static.openfoodfacts.org/images/products/004/400/000/1452/front_en.7.200.jpg	http://static.openfoodfacts.org/images/products/004/400/000/1452/ingredients_en.8.400.jpg	http://static.openfoodfacts.org/images/products/004/400/000/1452/ingredients_en.8.200.jpg	http://static.openfoodfacts.org/images/products/004/400/000/1452/nutrition_en.9.400.jpg	http://static.openfoodfacts.org/images/products/004/400/000/1452/nutrition_en.9.200.jpg	1390	0	0	0																																		0	1.1	0.433	76.7	6.67			46.7									3.33					0					0											0.3		0.133		0.0024																		13	13
0044000022440	http://us.openfoodfacts.org/product/0044000022440	openfoodfacts-contributors	1374614644	1439141784	Fig newtons					Kraft Foods	kraft-foods															United States	Allergens:wheat, milk, soy							0			0			0			unknown	unknown		http://static.openfoodfacts.org/images/products/004/400/002/2440/front_en.3.400.jpg	http://static.openfoodfacts.org/images/products/004/400/002/2440/front_en.3.200.jpg	http://static.openfoodfacts.org/images/products/004/400/002/2440/front_en.3.400.jpg	http://static.openfoodfacts.org/images/products/004/400/002/2440/front_en.3.200.jpg																																																																																																						
0038000391200	http://us.openfoodfacts.org/product/0038000391200	acmegirl	1392065219	1439141784	Froot Loops		481 g	Box	box	Kellogg's	kellogg-s	Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Breakfast cereals	en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals													United States	Sugar, com flour blend (whole grain yellow corn flour, degerminated yellow com flour), wheat flour, whole grain oat flour, oat fiber, soluble corn fiber, contains 2% or less of partially hydrogenated vegetable oil (coconut, soybean and/or cottonseed), salt, red 40, natural flavor, blue 2, turmeric color, yellow 6, annatto color, blue 1, BHT for freshness, Vitamin C (sodium ascorbate and ascorbic acid), niacinamide, Reduced iron, zinc oxide, vitamin B6 (pyridoxine hydrochloride), vitamin B2 (riboflavin), vitamin B1 (thiamin hydrochloride), vitamin A palmitate, folic acid, vitamin D, vitamin B12.     CONTAINS WHEAT INGREDIENTS. CORN USED IN THIS PRODUCT MAY CONTAIN TRACES OF SOYBEANS.  	WHEAT, SOYBEANS	en:gluten,en:soybeans	Soybeans	en:soybeans	1 cup (29 g)		5			0			0			Cereals and potatoes	Breakfast cereals	en:breakfast-cereals	http://static.openfoodfacts.org/images/products/003/800/039/1200/front_en.6.400.jpg	http://static.openfoodfacts.org/images/products/003/800/039/1200/front_en.6.200.jpg	http://static.openfoodfacts.org/images/products/003/800/039/1200/front_en.6.400.jpg	http://static.openfoodfacts.org/images/products/003/800/039/1200/front_en.6.200.jpg	http://static.openfoodfacts.org/images/products/003/800/039/1200/ingredients_en.7.400.jpg	http://static.openfoodfacts.org/images/products/003/800/039/1200/ingredients_en.7.200.jpg	http://static.openfoodfacts.org/images/products/003/800/039/1200/nutrition_en.8.400.jpg	http://static.openfoodfacts.org/images/products/003/800/039/1200/nutrition_en.8.200.jpg	1590	145	3.45	1.72															0	0																	0	0	1.18	0.466	89.7	10.3			41.4									3.45					0.000517		1.38e-05			0.0517	0.00129	0.00147	0.0172	0.00172	0.000345	5.17e-06							0		0.0155		0.00517																14	14
0038000219634	http://us.openfoodfacts.org/product/0038000219634	agamitsudo	1391865551	1439141740	Frosted Flakes		34 g	Box	box	Kellogg´s	kellogg-s	Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Breakfast cereals,Flakes,Cereal flakes,Corn flakes	en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals,en:flakes,en:cereal-flakes,en:corn-flakes											Andover MA		United States	MILLED CORN, SUGAR, CONTAINS 2% OR LESS OF MALT, FLAVORING, SALT, BHT FOR FRESHNESS.  VITAMINS AND MINERALS: IRON, VITAMIN C (ASCORBIC ACID AND SODIUM ASCORBATE), NIACINAMIDE, VITANIIN B6 (PYRIDOXINE HYDROCHLORIDE), VITAMIN B2 (RIBOFLAVIN), VITANIIN B1 (THIAMIN HYDROCHLORIDE). VITAMIN A PALMITATE, FOLIC ACID, VITAMIN D, VITAMIN B12.  					1 box (34g)		2			0			0			Cereals and potatoes	Breakfast cereals	en:flakes	http://static.openfoodfacts.org/images/products/003/800/021/9634/front_en.8.400.jpg	http://static.openfoodfacts.org/images/products/003/800/021/9634/front_en.8.200.jpg	http://static.openfoodfacts.org/images/products/003/800/021/9634/front_en.8.400.jpg	http://static.openfoodfacts.org/images/products/003/800/021/9634/front_en.8.200.jpg	http://static.openfoodfacts.org/images/products/003/800/021/9634/ingredients_en.12.400.jpg	http://static.openfoodfacts.org/images/products/003/800/021/9634/ingredients_en.12.200.jpg	http://static.openfoodfacts.org/images/products/003/800/021/9634/nutrition_en.10.400.jpg	http://static.openfoodfacts.org/images/products/003/800/021/9634/nutrition_en.10.200.jpg	1600	0	0	0																																	0	0	1.2	0.471	88.2	2.94			35.3									5.88					0.000441		1.18e-05			0.0176	0.0011	0.00125	0.0147	0.00147	0.000294	4.41e-06							0		0.0132																		12	12
0038000219931	http://us.openfoodfacts.org/product/0038000219931	agamitsudo	1391515225	1439141732	Frosted Mini Weals original		37 g	Box	box	Kellogg's	kellogg-s	Breakfast cereals	en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals											Andover	Wyndham Boston Andover hotel	United States	WHOLE GRAIN WHEAT, SUGAR, CONTAINS 2% OR LESS OF BROWN RICE SYRUP, GELATIN, BHT FOR FRESHNESS.  							1			0			0			Cereals and potatoes	Breakfast cereals	en:breakfast-cereals	http://static.openfoodfacts.org/images/products/003/800/021/9931/front_en.8.400.jpg	http://static.openfoodfacts.org/images/products/003/800/021/9931/front_en.8.200.jpg	http://static.openfoodfacts.org/images/products/003/800/021/9931/front_en.8.400.jpg	http://static.openfoodfacts.org/images/products/003/800/021/9931/front_en.8.200.jpg	http://static.openfoodfacts.org/images/products/003/800/021/9931/ingredients_en.10.400.jpg	http://static.openfoodfacts.org/images/products/003/800/021/9931/ingredients_en.10.200.jpg	http://static.openfoodfacts.org/images/products/003/800/021/9931/nutrition_en.11.400.jpg	http://static.openfoodfacts.org/images/products/003/800/021/9931/nutrition_en.11.200.jpg	544		0.5	0																																			0	0	31	4			8									3																																											-4	-4
0036632001078	http://us.openfoodfacts.org/product/0036632001078	agamitsudo	1392292976	1439141787	Fruit on the bottom		6 oz (170 g)			Dannon	dannon	Dairies,Yogurts,Fruit yogurts,Low-fat yogurts	en:dairies,en:yogurts,en:fruit-yogurts,en:low-fat-yogurts													United States	CULTURED GRADE A LOW FAT _MILK_, FRUCTOSE SYRUP, RED RASPBERRIES, SUGAR, FRUCTOSE, CONTAINS LESS THAN 1% OF MODIFIED CORN STARCH, CORN STARCH, PECTIN, KOSHER GELATIN, NATURAL FLAVOR, MALIC ACID, DISODIUM PHOSPHATE, CARMINE (FOR COLOR), TRICALCIUM PHOSPHATE.	MILK, MILK	en:milk			1 container (170g)		6			0			0			Milk and dairy products	Milk and yogurt	en:low-fat-yogurts	http://static.openfoodfacts.org/images/products/003/663/200/1078/front_en.9.400.jpg	http://static.openfoodfacts.org/images/products/003/663/200/1078/front_en.9.200.jpg	http://static.openfoodfacts.org/images/products/003/663/200/1078/front_en.9.400.jpg	http://static.openfoodfacts.org/images/products/003/663/200/1078/front_en.9.200.jpg	http://static.openfoodfacts.org/images/products/003/663/200/1078/ingredients_en.12.400.jpg	http://static.openfoodfacts.org/images/products/003/663/200/1078/ingredients_en.12.200.jpg	http://static.openfoodfacts.org/images/products/003/663/200/1078/nutrition_en.10.400.jpg	http://static.openfoodfacts.org/images/products/003/663/200/1078/nutrition_en.10.200.jpg	369	37.1	0.882	0.588																																	0	0.00294	0.164	0.0647	16.5	0.588			15.3									3.53												0.0002				3.53e-07					0.159		0.118	0.0882																			2	2
0028400040808	http://us.openfoodfacts.org/product/0028400040808	openfoodfacts-contributors	1393446776	1439411872	Fruit tea sampler 					Celestial Seasonings	celestial-seasonings															United States																	unknown	unknown		http://static.openfoodfacts.org/images/products/002/840/004/0808/front_en.3.400.jpg	http://static.openfoodfacts.org/images/products/002/840/004/0808/front_en.3.200.jpg	http://static.openfoodfacts.org/images/products/002/840/004/0808/front_en.3.400.jpg	http://static.openfoodfacts.org/images/products/002/840/004/0808/front_en.3.200.jpg																																																																																																						
0816680010051	http://us.openfoodfacts.org/product/0816680010051	openfoodfacts-contributors	1391627203	1419307580	Gelato Pop Mediterranean Mint dipped in rich dark chovcolate		3 x 3 FL. OZ. (9 FL. OZ.) (266 mL)			Talenti	talenti															United States	MILK, SUGAR, CREAM, DUTCHED CHOCOLATE, DEXTROSE, OIL (COCONUT, SOYBEAN), NATURAL FLAVORS, FRESH MINT, VANILLA, CAROB GUM, SOY LECITHIN					75 g		2	 [ milk -> en:milk  ]  [ sugar -> en:sugar  ]  [ cream -> en:cream  ]  [ dutched-chocolate -> en:dutched-chocolate  ]  [ chocolate -> en:chocolate  ]  [ dextrose -> en:dextrose  ]  [ oil -> en:oil  ]  [ coconut -> en:coconut  ]  [ soybean -> en:soybean  ]  [ natural-flavors -> en:natural-flavors  ]  [ flavors -> en:flavors  ]  [ fresh-mint -> en:fresh-mint  ]  [ mint -> en:mint  ]  [ vanilla -> en:vanilla  ]  [ carob-gum -> en:e410  -> exists  ]  [ soy-lecithin -> en:soy-lecithin  ]  [ lecithin -> en:e322  -> exists  ] 	en:e410,en:e322	0			0			unknown	unknown		http://static.openfoodfacts.org/images/products/081/668/001/0051/front_en.6.400.jpg	http://static.openfoodfacts.org/images/products/081/668/001/0051/front_en.6.200.jpg	http://static.openfoodfacts.org/images/products/081/668/001/0051/front_en.6.400.jpg	http://static.openfoodfacts.org/images/products/081/668/001/0051/front_en.6.200.jpg	http://static.openfoodfacts.org/images/products/081/668/001/0051/ingredients_en.7.400.jpg	http://static.openfoodfacts.org/images/products/081/668/001/0051/ingredients_en.7.200.jpg	http://static.openfoodfacts.org/images/products/081/668/001/0051/nutrition_en.8.400.jpg	http://static.openfoodfacts.org/images/products/081/668/001/0051/nutrition_en.8.200.jpg	669		8	5																																			0.1016	0.04	21	0			20									3																																											8	8
